,Normalised City Pair,Departure Code,Arrival Code,Departure_lat,Departure_lon,Arrival_lat,Arrival_lon,Distance,City pair unique distance
1536,"London, United Kingdom - Zurich, Switzerland",LHR,ZRH,51.5,-0.45,47.45,8.57,493,1
1537,"Helsinki, Finland - Stockholm, Sweden",ARN,HEL,60.7,15.85,60.31,24.97,312,1
1538,"Glasgow, United Kingdom - Singapore, Singapore",SIN,GLA,51.5,-0.45,55.86,-4.43,343,1
1539,"Singapore, Singapore - Zurich, Switzerland",SIN,ZRH,1.3,103.98,47.45,8.57,6407,1
1540,"Singapore, Singapore - Zurich, Switzerland",SIN,ZRH,1.3,103.98,47.45,8.57,6407,1
1541,"Manila, Philippines - Singapore, Singapore",MNL,SIN,14.5,121.02,1.34,103.98,1475,1
1542,"Manila, Philippines - Singapore, Singapore",MNL,SIN,14.5,121.02,1.34,103.98,1475,1
1543,"New York, United States Of America - Toronto, Canada",JFK,YYZ,40.6,-73.79,43.68,-79.61,367,1
1544,"New York, United States Of America - Toronto, Canada",JFK,YYZ,40.6,-73.79,43.68,-79.61,367,1
1545,"New York, United States Of America - Toronto, Canada",JFK,YYZ,40.6,-73.79,43.68,-79.61,367,1
1546,"New York, United States Of America - Toronto, Canada",JFK,YYZ,40.6,-73.79,43.68,-79.61,367,1
1547,"Montreal, Canada - Toronto, Canada",YYZ,YUL,43.7,-79.61,45.46,-73.75,314,1
1548,"Johannesburg, South Africa - Windhoek, Namibia",JNB,WDH,-26.1,28.23,-22.48,17.47,723,1
1549,"Johannesburg, South Africa - Sao Paulo, Brazil",JNB,GRU,-26.1,28.23,-23.42,-46.48,4631,1
1550,"Dubai, United Arab Emirates - Dublin, Republic Of Ireland",DXB,DUB,25.3,55.35,53.34,-6.25,3678,1
1551,"London, United Kingdom - Stavanger, Norway",SVG,LHR,58.9,5.63,51.47,-0.45,567,1
1552,"London, United Kingdom - St. Petersburg, Russia",LHR,LED,51.5,-0.45,59.77,30.33,1318,1
1553,"Amsterdam, Netherlands - Frankfurt, Germany",AMS,FRA,52.3,4.75,50.05,8.56,227,1
1554,"Amsterdam, Netherlands - Frankfurt, Germany",AMS,FRA,52.3,4.75,50.05,8.56,227,1
1555,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
1556,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
1557,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
1558,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
1559,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
1560,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
1561,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
1562,"Bucharest-otopeni, Romania - London, United Kingdom",OTP,LHR,44.6,26.07,51.47,-0.45,1308,1
1563,"Milwaukee, United States Of America - Newark, United States Of America",MKE,EWR,43.0,-87.91,40.69,-74.18,725,1
1564,"Seoul, Republic Of Korea - Singapore, Singapore",SIN,ICN,1.3,103.98,37.45,126.66,2876,1
1565,"Seoul, Republic Of Korea - Singapore, Singapore",SIN,ICN,1.3,103.98,37.45,126.66,2876,1
1566,"London, United Kingdom - New York, United States Of America",LHR,JFK,51.5,-0.45,40.64,-73.79,3452,1
1567,"London, United Kingdom - New York, United States Of America",LHR,JFK,51.5,-0.45,40.64,-73.79,3452,1
1568,"London, United Kingdom - New York, United States Of America",LHR,JFK,51.5,-0.45,40.64,-73.79,3452,1
1569,"London, United Kingdom - New York, United States Of America",LHR,JFK,51.5,-0.45,40.64,-73.79,3452,1
1570,"London, United Kingdom - New York, United States Of America",LHR,JFK,51.5,-0.45,40.64,-73.79,3452,1
1571,"Atlanta, United States Of America - Johannesburg, South Africa",ATL,JNB,42.9,-83.53,-26.13,28.23,8491,1
1572,"Atlanta, United States Of America - Johannesburg, South Africa",ATL,JNB,42.9,-83.53,-26.13,28.23,8491,1
1573,"Dubai, United Arab Emirates - Mahe Island, Seychelles Islands",DXB,SEZ,25.3,55.35,-4.68,55.52,2061,1
1574,"Dubai, United Arab Emirates - Mahe Island, Seychelles Islands",DXB,SEZ,25.3,55.35,-4.68,55.52,2061,1
1575,"Hong Kong, Hong Kong - Perth, Australia",HKG,PER,13.7,100.77,-31.94,115.97,3296,1
1576,"Hong Kong, Hong Kong - Perth, Australia",HKG,PER,13.7,100.77,-31.94,115.97,3296,1
1577,"Newark, United States Of America - San Antonio, United States Of America",SAT,EWR,42.9,-83.53,40.69,-74.18,506,1
1578,"Paris, France - Zurich, Switzerland",ZRH,CDG,47.5,8.57,49.01,2.54,297,1
1579,"Paris, France - Zurich, Switzerland",ZRH,CDG,47.5,8.57,49.01,2.54,297,1
1580,"Beijing, China - Paris, France",CDG,PEK,49.0,2.54,40.07,116.58,5103,1
1581,"Beijing, China - Paris, France",CDG,PEK,49.0,2.54,40.07,116.58,5103,1
1582,"Frankfurt, Germany - Paris, France",FRA,CDG,50.1,8.56,49.01,2.54,281,1
1583,"Frankfurt, Germany - Paris, France",FRA,CDG,50.1,8.56,49.01,2.54,281,1
1584,"Chicago, United States Of America - Toronto, Canada",ORD,YYZ,41.6,-98.93,43.68,-79.61,993,1
1585,"Los Angeles, United States Of America - Washington Dc, United States Of America",IAD,LAX,39.0,-77.45,34.05,-118.24,2276,1
1586,"London, United Kingdom - New York, United States Of America",LHR,JFK,51.5,-0.45,40.64,-73.79,3452,1
1587,"London, United Kingdom - New York, United States Of America",LHR,JFK,51.5,-0.45,40.64,-73.79,3452,1
1588,"London, United Kingdom - New York, United States Of America",LHR,JFK,51.5,-0.45,40.64,-73.79,3452,1
1589,"London, United Kingdom - New York, United States Of America",LHR,JFK,51.5,-0.45,40.64,-73.79,3452,1
1590,"London, United Kingdom - New York, United States Of America",LHR,JFK,51.5,-0.45,40.64,-73.79,3452,1
1591,"Amsterdam, Netherlands - New York, United States Of America",AMS,JFK,52.3,4.75,40.64,-73.79,3643,1
1592,"Amsterdam, Netherlands - New York, United States Of America",AMS,JFK,52.3,4.75,40.64,-73.79,3643,1
1593,"Amsterdam, Netherlands - New York, United States Of America",AMS,JFK,52.3,4.75,40.64,-73.79,3643,1
1594,"Beijing, China - Singapore, Singapore",PEK,SIN,40.1,116.58,1.34,103.98,2782,1
1595,"Beijing, China - Singapore, Singapore",PEK,SIN,40.1,116.58,1.34,103.98,2782,1
1596,"Cologne, Germany - London, United Kingdom",LHR,CGN,51.5,-0.45,50.88,7.11,331,1
1597,"Bombay, India - Hong Kong, Hong Kong",BOM,HKG,19.1,72.86,22.32,113.94,2660,1
1598,"Bombay, India - Hong Kong, Hong Kong",BOM,HKG,19.1,72.86,22.32,113.94,2660,1
1599,"Doha, Qatar - Frankfurt, Germany",FRA,DOH,50.1,8.56,25.27,51.56,2853,1
1600,"Chicago, United States Of America - Philadelphia, United States Of America",PHL,ORD,45.1,-89.01,41.6,-98.93,555,1
1601,"San Francisco, United States Of America - Santa Ana, United States Of America",SNA,SFO,37.4,-86.16,37.61,-122.39,1978,1
1602,"Edinburgh, United Kingdom - Madras, India",EDI,MAA,51.5,-0.45,13.05,80.23,5120,1
1603,"London, United Kingdom - Madrid, Spain",LHR,MAD,51.5,-0.45,40.46,-3.58,777,1
1604,"London, United Kingdom - Madrid, Spain",LHR,MAD,51.5,-0.45,40.46,-3.58,777,1
1605,"London, United Kingdom - Madrid, Spain",LHR,MAD,51.5,-0.45,40.46,-3.58,777,1
1606,"London, United Kingdom - Madrid, Spain",LHR,MAD,51.5,-0.45,40.46,-3.58,777,1
1607,"London, United Kingdom - Madrid, Spain",LHR,MAD,51.5,-0.45,40.46,-3.58,777,1
1608,"London, United Kingdom - Madrid, Spain",LHR,MAD,51.5,-0.45,40.46,-3.58,777,1
1609,"Dublin, Republic Of Ireland - Philadelphia, United States Of America",PHL,DUB,45.1,-89.01,53.34,-6.25,3575,1
1610,"Barcelona, Spain - London, United Kingdom",LHR,BCN,51.5,-0.45,41.3,2.08,715,1
1611,"Barcelona, Spain - London, United Kingdom",LHR,BCN,51.5,-0.45,41.3,2.08,715,1
1612,"Barcelona, Spain - London, United Kingdom",LHR,BCN,51.5,-0.45,41.3,2.08,715,1
1613,"Barcelona, Spain - London, United Kingdom",LHR,BCN,51.5,-0.45,41.3,2.08,715,1
1614,"Los Angeles, United States Of America - Oakland, United States Of America",OAK,LAX,40.2,-97.9,34.05,-118.24,1197,1
1615,"New York, United States Of America - Orlando-intl, United States Of America",LGA,MCO,40.8,-73.88,28.44,-81.31,950,1
1616,"New York, United States Of America - Orlando-intl, United States Of America",LGA,MCO,40.8,-73.88,28.44,-81.31,950,1
1617,"New York, United States Of America - Orlando-intl, United States Of America",LGA,MCO,40.8,-73.88,28.44,-81.31,950,1
1618,"Seoul, Republic Of Korea - Singapore, Singapore",SIN,ICN,1.3,103.98,37.45,126.66,2876,1
1619,"Seoul, Republic Of Korea - Singapore, Singapore",SIN,ICN,1.3,103.98,37.45,126.66,2876,1
1620,"London, United Kingdom - Mauritius, Mauritius",MRU,LHR,49.0,2.54,51.47,-0.45,216,1
1621,"London, United Kingdom - Mauritius, Mauritius",MRU,LHR,49.0,2.54,51.47,-0.45,216,1
1622,"London, United Kingdom - Mauritius, Mauritius",MRU,LHR,49.0,2.54,51.47,-0.45,216,1
1623,"London, United Kingdom - Mauritius, Mauritius",MRU,LHR,49.0,2.54,51.47,-0.45,216,1
1624,"Hong Kong, Hong Kong - Taipei, Taiwan",TPE,HKG,25.1,121.24,22.32,113.94,500,1
1625,"Hong Kong, Hong Kong - Taipei, Taiwan",TPE,HKG,25.1,121.24,22.32,113.94,500,1
1626,"Berlin, Germany - London, United Kingdom",LHR,TXL,51.5,-0.45,52.55,13.29,590,1
1627,"Berlin, Germany - London, United Kingdom",LHR,TXL,51.5,-0.45,52.55,13.29,590,1
1628,"Melbourne, Australia - Sydney, Australia",SYD,MEL,-33.9,151.23,-37.67,144.85,443,1
1629,"Melbourne, Australia - Singapore, Singapore",MEL,SIN,-37.7,144.85,1.34,103.98,3745,1
1630,"Melbourne, Australia - Singapore, Singapore",MEL,SIN,-37.7,144.85,1.34,103.98,3745,1
1631,"Milan, Italy - Naples, Italy",LIN,NAP,45.5,9.18,40.84,14.25,411,1
1632,"Jakarta-soekarno, Indonesia - Singapore, Singapore",SIN,CGK,1.3,103.98,-6.13,106.66,543,1
1633,"Jakarta-soekarno, Indonesia - Singapore, Singapore",SIN,CGK,1.3,103.98,-6.13,106.66,543,1
1634,"Mexico City, Mexico - Santiago, Chile",SCL,MEX,-33.4,-70.79,19.43,-99.16,4087,1
1635,"New York, United States Of America - Singapore, Singapore",JFK,SIN,40.6,-73.79,1.34,103.98,9541,1
1636,"New York, United States Of America - Singapore, Singapore",JFK,SIN,40.6,-73.79,1.34,103.98,9541,1
1637,"London, United Kingdom - New York, United States Of America",LHR,JFK,51.5,-0.45,40.64,-73.79,3452,1
1638,"London, United Kingdom - New York, United States Of America",LHR,JFK,51.5,-0.45,40.64,-73.79,3452,1
1639,"London, United Kingdom - New York, United States Of America",LHR,JFK,51.5,-0.45,40.64,-73.79,3452,1
1640,"London, United Kingdom - New York, United States Of America",LHR,JFK,51.5,-0.45,40.64,-73.79,3452,1
1641,"London, United Kingdom - New York, United States Of America",LHR,JFK,51.5,-0.45,40.64,-73.79,3452,1
1642,"London, United Kingdom - Nice, France",LGW,NCE,51.2,-0.16,43.67,7.21,624,1
1643,"London, United Kingdom - Nice, France",LGW,NCE,51.2,-0.16,43.67,7.21,624,1
1644,"London, United Kingdom - Nice, France",LGW,NCE,51.2,-0.16,43.67,7.21,624,1
1645,"London, United Kingdom - Nice, France",LGW,NCE,51.2,-0.16,43.67,7.21,624,1
1646,"Dubai, United Arab Emirates - Jeddah, Saudi Arabia",JED,DXB,21.7,39.15,25.25,55.35,1056,1
1647,"Dubai, United Arab Emirates - Jeddah, Saudi Arabia",JED,DXB,21.7,39.15,25.25,55.35,1056,1
1648,"London, United Kingdom - Madrid, Spain",LTN,MAD,51.9,-0.37,40.46,-3.58,805,1
1649,"London, United Kingdom - Madrid, Spain",LTN,MAD,51.9,-0.37,40.46,-3.58,805,1
1650,"London, United Kingdom - Madrid, Spain",LTN,MAD,51.9,-0.37,40.46,-3.58,805,1
1651,"London, United Kingdom - Madrid, Spain",LTN,MAD,51.9,-0.37,40.46,-3.58,805,1
1652,"London, United Kingdom - Madrid, Spain",LTN,MAD,51.9,-0.37,40.46,-3.58,805,1
1653,"London, United Kingdom - Madrid, Spain",LTN,MAD,51.9,-0.37,40.46,-3.58,805,1
1654,"Mombasa, Kenya - Nairobi, Kenya",NBO,MBA,-1.3,36.81,-4.0,39.72,274,1
1655,"Baltimore, United States Of America - London, United Kingdom",BWI,LHR,39.2,-76.67,51.47,-0.45,3634,1
1656,"Lisbon, Portugal - London, United Kingdom",LGW,LIS,51.2,-0.16,38.77,-9.13,963,1
1657,"Lisbon, Portugal - London, United Kingdom",LGW,LIS,51.2,-0.16,38.77,-9.13,963,1
1658,"Lisbon, Portugal - London, United Kingdom",LGW,LIS,51.2,-0.16,38.77,-9.13,963,1
1659,"Lisbon, Portugal - London, United Kingdom",LGW,LIS,51.2,-0.16,38.77,-9.13,963,1
1660,"New York, United States Of America - Osaka, Japan",JFK,ITM,35.8,140.39,34.79,135.44,288,1
1661,"Kansas City, United States Of America - Newark, United States Of America",MCI,EWR,39.3,-94.72,40.69,-74.18,1092,1
1662,"Geneva, Switzerland - Singapore, Singapore",GVA,SIN,25.3,51.56,1.34,103.98,3860,1
1663,"Geneva, Switzerland - Zurich, Switzerland",GVA,ZRH,46.2,6.11,47.45,8.57,145,1
1664,"Geneva, Switzerland - Zurich, Switzerland",GVA,ZRH,46.2,6.11,47.45,8.57,145,1
1665,"Munich, Germany - San Francisco, United States Of America",MUC,SFO,48.3,11.77,37.61,-122.39,5882,1
1666,"Amsterdam, Netherlands - London, United Kingdom",AMS,LHR,52.3,4.75,51.47,-0.45,230,1
1667,"Amsterdam, Netherlands - London, United Kingdom",AMS,LHR,52.3,4.75,51.47,-0.45,230,1
1668,"Amsterdam, Netherlands - London, United Kingdom",AMS,LHR,52.3,4.75,51.47,-0.45,230,1
1669,"Amsterdam, Netherlands - London, United Kingdom",AMS,LHR,52.3,4.75,51.47,-0.45,230,1
1670,"Amsterdam, Netherlands - London, United Kingdom",AMS,LHR,52.3,4.75,51.47,-0.45,230,1
1671,"Amsterdam, Netherlands - London, United Kingdom",AMS,LHR,52.3,4.75,51.47,-0.45,230,1
1672,"Frankfurt, Germany - Geneva, Switzerland",GVA,FRA,46.2,6.11,50.05,8.56,289,1
1673,"Frankfurt, Germany - Geneva, Switzerland",GVA,FRA,46.2,6.11,50.05,8.56,289,1
1674,"Miami, United States Of America - San Francisco, United States Of America",MIA,SFO,33.4,-110.87,37.61,-122.39,711,1
1675,"Miami, United States Of America - San Francisco, United States Of America",MIA,SFO,33.4,-110.87,37.61,-122.39,711,1
1676,"Hong Kong, Hong Kong - London, United Kingdom",LHR,HKG,51.5,-0.45,22.32,113.94,5993,1
1677,"Hong Kong, Hong Kong - London, United Kingdom",LHR,HKG,51.5,-0.45,22.32,113.94,5993,1
1678,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
1679,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
1680,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
1681,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
1682,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
1683,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
1684,"Edinburgh, United Kingdom - London, United Kingdom",LHR,EDI,51.5,-0.45,55.96,-3.34,330,1
1685,"Milan, Italy - Paris, France",LIN,CDG,45.5,9.18,49.01,2.54,395,1
1686,"Milan, Italy - Paris, France",LIN,CDG,45.5,9.18,49.01,2.54,395,1
1687,"Milan, Italy - Paris, France",LIN,CDG,45.5,9.18,49.01,2.54,395,1
1688,"Singapore, Singapore - Sydney, Australia",SYD,SIN,-33.9,151.23,1.34,103.98,3909,1
1689,"Singapore, Singapore - Sydney, Australia",SYD,SIN,-33.9,151.23,1.34,103.98,3909,1
1690,"Karachi, Pakistan - London, United Kingdom",KHI,LGW,25.3,55.35,51.16,-0.16,3401,1
1691,"Karachi, Pakistan - London, United Kingdom",KHI,LGW,25.3,55.35,51.16,-0.16,3401,1
1692,"Karachi, Pakistan - London, United Kingdom",KHI,LGW,25.3,55.35,51.16,-0.16,3401,1
1693,"Sydney, Australia - Tokyo, Japan",NRT,SYD,35.8,140.39,-33.92,151.23,4847,1
1694,"Sydney, Australia - Tokyo, Japan",NRT,SYD,35.8,140.39,-33.92,151.23,4847,1
1695,"Madrid, Spain - Milan, Italy",MXP,MAD,45.5,9.18,40.46,-3.58,733,1
1696,"Madrid, Spain - Milan, Italy",MXP,MAD,45.5,9.18,40.46,-3.58,733,1
1697,"Dar Es Salaam, United Rep. Of Tanzania - Nairobi, Kenya",NBO,DAR,-1.3,36.81,-6.88,39.2,417,1
1698,"Dar Es Salaam, United Rep. Of Tanzania - Nairobi, Kenya",NBO,DAR,-1.3,36.81,-6.88,39.2,417,1
1699,"Chicago, United States Of America - Hong Kong, Hong Kong",HKG,ORD,22.3,113.94,41.6,-98.93,7559,1
1700,"Dubai, United Arab Emirates - Jakarta-soekarno, Indonesia",CGK,DXB,-6.1,106.66,25.25,55.35,4066,1
1701,"New York, United States Of America - Tokyo, Japan",JFK,HND,40.6,-73.79,35.55,139.75,6775,1
1702,"New York, United States Of America - Tokyo, Japan",JFK,HND,40.6,-73.79,35.55,139.75,6775,1
1703,"New York, United States Of America - Tokyo, Japan",JFK,HND,40.6,-73.79,35.55,139.75,6775,1
1704,"New York, United States Of America - Tokyo, Japan",JFK,HND,40.6,-73.79,35.55,139.75,6775,1
1705,"New York, United States Of America - Tokyo, Japan",JFK,HND,40.6,-73.79,35.55,139.75,6775,1
1706,"New York, United States Of America - Tokyo, Japan",JFK,HND,40.6,-73.79,35.55,139.75,6775,1
1707,"Brisbane, Australia - Singapore, Singapore",SIN,BNE,1.3,103.98,-27.4,153.11,3814,1
1708,"Glasgow, United Kingdom - Manchester, United Kingdom",GLA,MAN,55.9,-4.43,53.37,0.1,252,1
1709,"Montreal, Canada - Newark, United States Of America",EWR,YUL,40.7,-74.18,45.46,-73.75,329,1
1710,"Miami, United States Of America - Tokyo, Japan",NRT,MIA,40.6,-73.79,33.4,-110.87,2094,1
1711,"Chicago, United States Of America - White Plains, United States Of America",ORD,HPN,41.6,-98.93,41.07,-73.7,1308,1
1712,"Cairo, Egypt - Nairobi, Kenya",CAI,NBO,30.1,31.25,-1.28,36.81,2189,1
1713,"Cairo, Egypt - Nairobi, Kenya",CAI,NBO,30.1,31.25,-1.28,36.81,2189,1
1714,"New York, United States Of America - Portland, United States Of America",PDX,JFK,45.6,-122.59,40.64,-73.79,2453,1
1715,"New York, United States Of America - Portland, United States Of America",PDX,JFK,45.6,-122.59,40.64,-73.79,2453,1
1716,"Johannesburg, South Africa - Munich, Germany",JNB,MUC,-26.1,28.23,48.34,11.77,5224,1
1717,"Atlanta, United States Of America - Miami, United States Of America",MIA,ATL,33.4,-110.87,42.94,-83.53,1618,1
1718,"Bangalore, India - Singapore, Singapore",SIN,BLR,1.3,103.98,12.8,77.65,1970,1
1719,"Bangalore, India - Singapore, Singapore",SIN,BLR,1.3,103.98,12.8,77.65,1970,1
1720,"Hong Kong, Hong Kong - Tokyo, Japan",NRT,HKG,35.8,140.39,22.32,113.94,1841,1
1721,"Hong Kong, Hong Kong - Tokyo, Japan",NRT,HKG,35.8,140.39,22.32,113.94,1841,1
1722,"Hong Kong, Hong Kong - Tokyo, Japan",NRT,HKG,35.8,140.39,22.32,113.94,1841,1
1723,"Newark, United States Of America - Oslo, Norway",EWR,OSL,40.7,-74.18,59.91,10.75,3692,1
1724,"Bombay, India - Madras, India",BOM,MAA,19.1,72.86,13.05,80.23,643,1
1725,"Bombay, India - Madras, India",BOM,MAA,19.1,72.86,13.05,80.23,643,1
1726,"Indianapolis, United States Of America - Newark, United States Of America",EWR,IND,40.7,-74.18,39.71,-86.3,644,1
1727,"Delhi, India - Singapore, Singapore",SIN,DEL,1.3,103.98,28.66,77.26,2579,1
1728,"London, United Kingdom - Vilnius, Lithuania",VNO,LHR,55.6,12.64,51.47,-0.45,609,1
1729,"London, United Kingdom - Vilnius, Lithuania",VNO,LHR,55.6,12.64,51.47,-0.45,609,1
1730,"London, United Kingdom - Vilnius, Lithuania",VNO,LHR,55.6,12.64,51.47,-0.45,609,1
1731,"Des Moines, United States Of America - Newark, United States Of America",DSM,EWR,41.5,-93.65,40.69,-74.18,1016,1
1732,"Amsterdam, Netherlands - Paris, France",CDG,AMS,49.0,2.54,52.31,4.75,249,1
1733,"Beijing, China - Hong Kong, Hong Kong",HKG,PEK,22.3,113.94,40.07,116.58,1234,1
1734,"Beijing, China - Hong Kong, Hong Kong",HKG,PEK,22.3,113.94,40.07,116.58,1234,1
1735,"Geneva, Switzerland - London, United Kingdom",LCY,GVA,51.5,0.05,46.23,6.11,457,1
1736,"Geneva, Switzerland - London, United Kingdom",LCY,GVA,51.5,0.05,46.23,6.11,457,1
1737,"Geneva, Switzerland - London, United Kingdom",LCY,GVA,51.5,0.05,46.23,6.11,457,1
1738,"Geneva, Switzerland - London, United Kingdom",LCY,GVA,51.5,0.05,46.23,6.11,457,1
1739,"Lima, Peru - London, United Kingdom",LIM,LCY,40.5,-3.58,51.5,0.05,779,1
1740,"Lima, Peru - London, United Kingdom",LIM,LCY,40.5,-3.58,51.5,0.05,779,1
1741,"Jacksonville, United States Of America - New York, United States Of America",JAX,LGA,33.8,-85.76,40.77,-73.88,811,1
1742,"Jacksonville, United States Of America - New York, United States Of America",JAX,LGA,33.8,-85.76,40.77,-73.88,811,1
1743,"Bangkok, Thailand - Singapore, Singapore",SIN,BKK,1.3,103.98,13.71,100.77,881,1
1744,"Chicago, United States Of America - Tokyo, Japan",NRT,ORD,35.8,140.39,41.6,-98.93,5919,1
1745,"Chicago, United States Of America - Tokyo, Japan",NRT,ORD,35.8,140.39,41.6,-98.93,5919,1
1746,"Edmonton, Canada - New York, United States Of America",YEG,LGA,44.9,-93.2,40.77,-73.88,1019,1
1747,"London, United Kingdom - Miami, United States Of America",LHR,MIA,51.5,-0.45,33.4,-110.87,5233,1
1748,"London, United Kingdom - Miami, United States Of America",LHR,MIA,51.5,-0.45,33.4,-110.87,5233,1
1749,"Cape Town, South Africa - New York, United States Of America",CPT,JFK,51.5,-0.45,40.64,-73.79,3452,1
1750,"Lima, Peru - Miami, United States Of America",MIA,LIM,33.4,-110.87,-12.02,-77.11,3835,1
1751,"Newark, United States Of America - Sydney, Australia",SYD,EWR,34.1,-118.24,40.69,-74.18,2440,1
1752,"Newark, United States Of America - Paris, France",EWR,ORY,40.7,-74.18,48.73,2.37,3649,1
1753,"Fort De France, Martinique - Paris, France",FDF,ORY,14.6,-61.01,48.73,2.37,4259,1
1754,"Madrid, Spain - Paris, France",ORY,MAD,48.7,2.37,40.46,-3.58,640,1
1755,"Madrid, Spain - Paris, France",ORY,MAD,48.7,2.37,40.46,-3.58,640,1
1756,"Madrid, Spain - Paris, France",ORY,MAD,48.7,2.37,40.46,-3.58,640,1
1757,"Glasgow, United Kingdom - London, United Kingdom",GLA,LHR,55.9,-4.43,51.47,-0.45,347,1
1758,"Glasgow, United Kingdom - London, United Kingdom",GLA,LHR,55.9,-4.43,51.47,-0.45,347,1
